6; 7; 2; 6; 6; 2; 1; 7; 1; 1; [10.74044687863127009894095260360487024803547130959875049440342664409685425284279884322890466681519540302476325393909013447888376185042345124516813372237991056604388032219755273428416158261045151516856678036912300827519211569105901495923529762418348659951317496603581079517081089563649737594558193845242434527783149204060533713289091274778052369643428494733708205332842421946817714696643662766372126194407381732331421048739692620190372190143593601591146813718777886702020812597777430387694493132622393149254398223556342106076378820453681802694006054361906995715205455539116523742119129874571885900813467157971624455408601848629510711888471362965858298196817921975995599538353003 +/- 3.01e-675] + [-6.259002613043233154762063182183041154579324341216955608254981934661674430482499823033022746446682684058113825456500594711948585732942503525438880048073458818984648711249622084732671102070158191445010640200584809002854666722447841205551218772444370594231162665075897698691358152840755219928046878884346213023687109661224642008927225349352222410202848927321769182962166637724551263440686951806306968384029008628156595891561751721080418742323164268036791121252601864204695976499610517409082693568984833385640469822063248634342080295104666375536413587138862712940248034069274667536336352565898161119054279919711311910757361238833065551668725277872346328454258381589993697318014010 +/- 8.19e-676]*im
6; 7; 2; 6; 12; 1; 1; 6; 1; 2; [-0.234304706417910364304333046199956640379929021807684806122972885551067939491710856321926692045951820590925753404351625723231452789296769344188426987796846430925116721334092846632825026639958609150455640413666144172911113496143531191726681231537599422526907430066375331232618754532537399954047064022328966546615853021224771691521008212525275441902363424123357689333877611639216863328271935696457649945932917158682065664198318097675096358322000183881675310675407022722365576739439222192778352161372864957832523533802586128966199125731405631447065402456314519090185185975997858696136666264658558092214907642327444068426569096525758661593877005792937905141740488103626724331210144 +/- 3.17e-676] + [0.360074576161095274464515610425053663452179205766371268987050928148704825772989069759208601301338745156466015267063014394721738878501727557052873761904898470908277912047906580533049481148049082160138815759797910756192459094536286983618344371108123045895381579997061624706370535254104536424999320866354848713721640349382363332585491353554136795683309191620910922547142901295072972124188539531385909667132776866312569469310404821770171876443724161125122639715034242336151668765818976161531677292452974861910756020878979083257116298222771835003619873506055796596774043064740854406829103301993011628157978167845138055379037738416797773735125675185104950109556901185431375099749328 +/- 2.76e-676]*im
6; 7; 2; 6; 10; 1; 1; 5; 1; 1; [-0.78236327992508331972425441147328953729184584915779340183894882118783241466392248409051420909158277826088059957173962114209227833215226416399377531735708706768711373158658889199988582249026361193105573848547013167531638610784103938517408418066448616426766202746137066342396701133991131163081585533007007435104269926302968500299206435904950487020223024258751693139738397273966730046197010459652734128663331046189101289174014909928506386574942959917929812722725224817460821886574593502276077222148382167224798215842332073421449786361306276598791675011964973162450158910855491887062146298268433467661532295877583292469699642428137514625094821760739570095578918342319152104121157 +/- 4.24e-675] + [0.853342763875006069587688423521916752257784202782047659033912786419065561684815332940813860461693699889373168654949454023993469209050492648988092878346874955169763294111946919610685077377081638457583876378529579048580205862955383016272522819832510292755686261985065261628396319495233091626853608140816677945950264158032304287860153033828109222159153333162377132475385614262213517223922728038949196244574841055473872705870682323085680092771960991587577003178386500217154438293988368736991311887629918907898380895128977598934369332769410735794876365904786791059941064067671800461660904172122173916507749395049412079140200252107907565230168296337106855144535351787952935309503816 +/- 7.75e-676]*im
6; 7; 2; 6; 3; 1; 1; 4; 1; 1; [-3.205939640371414060776658192366046868522417027838174785430435307525593450274057870088276492222784167459280517270239402087170426102281890781370974528294291967721026041828736280182962678051220276299307304715610504927029544101798392070636790993420384095207586799829243808066513585251862291766116159984271132964514871994106686246149437999295968110874245432790373699866106990982655780535199992763960645797160748371505655005575619307765451637429503331229901479860641999166496612191498498123235727976620034417704175327352910783501753114437995861696262789371170087693747019228542945018890163547325987068526030491082555791761205839392866868857342865213345855838473665297703117133057305 +/- 4.57e-676] + [0.744193110863534010241678823839357997915261060530174213764492410921906755360153503156382635153712066475188712087084295162577288145214457741489397659019180899569651347848802488011263674551340151005050373532539414812334704451945394330358224151018335591380224824983668349264055271837364730113617198713460817076674910317533618895629639980275672503850277573959965015774402503336892573736475162563202454686114371927092990617034854803389968995204734997164917645014572927452965732843023288009220827304326785188651646247866729682013545011193617726210897081213337862027685885406156918566756359506603814185577810358750574780940362259700129675211749086593422754270719913087578347171103523 +/- 3.60e-676]*im
6; 7; 2; 6; 9; 1; 1; 6; 1; 2; [0.686268471069633786631802543530606204415666878255291358535829231952893333454663262245056809186925198262051798764792106675136619198407113156160569820461515603380601960513621325742778962582380884165068039359102975325865620361842604206037888456682614652927962860029049828134415034876286041152895520071323441905144550588362993840961018750861050975925261926483661576483904085153180538917607447667070018067050249550240548632596712127360340612127689198052721279356431597223970541492070962602091044523085870305354434742832417511859393630735165551980369826236380704924293207676615133441821690336550830083910689494988238140911978911916950780916945832180182059039169415234522341273361316 +/- 6.84e-676] + [2.951878988186558502275970315136930846411266485691445359291751118768468549924655688378395943529067541508209756433049162384257474624827683757851131328884360089620641827942305007324419653110429012501665465423113696493341978492978270091939482467826901876072216518328542931165690458369159051744693420867040415039622973197182254912741651361917260228111476814352011516566845013013080525066953875817550701965501001320162224679611694299993095266261397335271712257874883595162767126369860531483976427947573244933077202700709445109763198011637552332942664749393944906944462328405222409592264653223868144809927570127772306554407068603420485869106472386633585675024768053957886167539849916 +/- 4.53e-676]*im
6; 7; 2; 6; 8; 1; 1; 6; 1; 1; [0.574112741065047219236577364456238989294032497903984451577511018650688280417532711084549410274300712974990257721851611850026590088032151391245435623902370013776813192095820177152148896671172764239134128196692277098869881571497377280063392815171386355735371843621490133000106901763890939194668809506156844902894265767444325138536470581557513502947035839132670278453848611874814420114648976947988343578467874162834953441881624849386332978641982314484916755075030978783066191179737138443700262147493209495174364623604568990560423594713897824010887105855620867542760960229981083608727587053245178338730214221175192049220265464633035275340598650163520337302413748543533631758179975 +/- 4.40e-676] + [-0.526047451123384717529070920773602548139675130271230205855704199185956534114136714875870708712565876284900229002720147975975429604169875454069726339999095589003196497829281509436271455531727132848282686250085835262550489042727861031146434393920826670569972958043178311845755963387143580190889224580979009571815578813736713246438089281444143978613783801059229962461172971334694340252297014432825888472329738386662421454151655399670707771383960751671232400922658808074387285439226044877742323888757763242440465237180128558140319942504012935400831741378411090413563778632058250760631310058868264267066402901560515845300416727570409713690977872320399244289069199188630264275529320 +/- 5.50e-676]*im
6; 7; 2; 6; 5; 1; 1; 11; 1; 1; [16.8489275820173702832732683280059834249964278134512614064666700920731037211713880217469569626409983243485784937457016936278645999841944899430866256414776693273860029646676742493480859829075794710632332064896268495613500269496696596834400758992939354019899807213005335391607679309788995028658094506056054894720051980776363652483375176458919253678833738340575090198408057030254382551877285934849674678842915453120481033375042339361299822741137584479889532981864736691156415847554588014015012309273487544498204094655950413844441801657360954099013508972220734786541257291172909057036173909142790342454490384810803226261625532179427873307488481988725102002462653224954183983245658 +/- 7.77e-674] + [-10.3387492534286131296300895546965332777266266031120447915371098449784920782422496691943870863433170108845754089254552156767576564054386326644402693348439599430520342260266104789697280057564929231868166666234400116931875274072707948926268714734269272308657446528545362535611671720671531288230032403673177370107671395368517503714810530512149901802329207751804074038246587927821448085295842915747699219716290753371614353821250499685024540476498460200013881040595278943890438459024411320887342802326964265237607357858232975830137292728555597305324752308475809839554863619445980837203090375693028769461235329193670886443712055528055975163400588896888503527416293747477388492958828 +/- 6.06e-674]*im
6; 7; 2; 6; 2; 2; 1; 12; 1; 1; [-3.41748225176961819227826573818997224064786583283188272625482396033787344116157526717781357569631502658019680615991943598595396144689285711785064915507374104243329174807969241821478898538130107586232468311074408013695200502352527050381502760063092166964501443862577416855743387008163444516281091270098541596101091985851830405730473714551891490373851276656412075543127868140498704257227572304022159584252518253016792600095228207516291792600780671991383838007447640757316664401581140771055926185778482619706985281932300144250026181381651064096847209673476616281622395227375811073048752755800090765585966702414674959902806967836864512424701029774240913561668816699747314560036390 +/- 6.07e-675] + [4.08456090058994191727278129137340802720825196645877609831877661986554390144426183400561923702089966017514074984554118159361631925286729760067199304274550990713365381834400493543916288392375762369682292542073574575737182678692006256992144872769006009438987978336562639543466769964217188287110176726452578223977241925757702129155535742482190218240790998408599054279892841376521816858389389929118149246491137318644655860458147775421403933307131058880189176681672042998994140176769009179315752067708888756239529874120637348055886140548621731194083389305314609795932780564339898715084437959139029401271399802767062619056017623506310406159356730494614818010403237014914808628485410 +/- 6.96e-675]*im
6; 7; 2; 6; 12; 1; 1; 9; 1; 1; [1.5523851568929236925984446069927735946247857209667270394008098849021324661201648506738792288298289267266601813091170264541524866939614631865087308511050847305840076262211793233771962863177269204554643007946776401457667305300492606815325008822515215559652417916019595062760208128124065560351365554815371518120723448191643371759383430877399847573287053124424912463310220942741599479351648122025019664021404345037462369056924305777066100783996528995639000074609413262998864563339477837065044432337780757161918421666641361158761630133004566354485351936773318336500785699821411887064534804565959602271252018840243457506023187947851578821038191843359646921661664453126078828561557 +/- 1.16e-674] + [-0.84968547851654137403692384086727892957424295139788738059719362935227289274675965209063888725031649656113708621235804315402837922985079933826865996815718462794984879870325750113351047791997810130388324645662266967680622713137548476591545885970999396543667456973754269801100531888049224166580895110497956139166277741852722272171051365008445746702895363756496876541931490849188265788589763541477052298575417396635201971362526950804070012858447649536070814560827786259770895234504543627844080491005309944013567441814893876103419783625907207533288713995937204031127810452558269081325539660999157322601456805103890590547023107246459681238647053987183619842454942755122580558243368 +/- 7.39e-675]*im
6; 7; 2; 6; 4; 1; 1; 7; 1; 1; [-1.029487688285364933329161911526086355938495859180364083390718088790461509811546005863798419222728633104404635371919920069966264938807542539080806630917992098063196044339155926546216361365660110924460309161275945739143858440015997651967453076463545087001562430705688429963882111700481115374431110027201366704192297476961373817419503571754926471752436023466891528822445705456805053295348860355349798296032127431917620482919738158643174291443778094938415264522372900357100419863811556275377674118032908542475183570535668982344504340276667301614081656448180594945871799839116708544642675051023979106869051577953140293743324786949090955669440485041519116778594444536180376513197722 +/- 5.35e-676] + [-0.305891801602992372756359143540017533206520255918254135403884513895093605402140860692796761960527701761214889292109327102121810219395456770707481970609440095480585829697414049297619163017153801741613723462909382522167860826504930406840971304188050804456436716993120582516262654609982880092564423833928011807185105129148626256685104922062486434687910041962050594261086863655113617429430742411860311619799360988525259072464700320428036705772137214077460549003906511128681238261419572130243327889870021770182523264948873250082432507190111846646845609277449162270091849362781768968129964459560341102510202145775519045790958444120822747972255142448141929932103766056487716542746716 +/- 3.28e-676]*im
